Scan,Urine_NGS055_FragPos.mzML,Urine_NGS097_FragPos.mzML,11129_NT1D012_JJK_Ur.mzML,Urine_NGS025_FragPos.mzML,11129_NH034_JJK_Ur.mzML,Urine_NGS026_FragPos.mzML,Urine_87_Top10_posneg.mzML,11129_NT1D027_JJK_Ur.mzML,Urine_StrokeDrugs_28_T10_POS.mzML,Urine_20_Top10_posneg.mzML,Urine_NGS015_FragPos.mzML,Urine_23_Top10_posneg.mzML,11129_NT1D020_JJK_Ur.mzML,Urine_StrokeDrugs_52_T10_POS.mzML,Urine_NGS105_FragPos.mzML,Urine_StrokeDrugs_80_T10_POS.mzML,11129_OT1D001_JJK_Ur.mzML,Urine_NGS027_FragPos.mzML,Urine_NGS051_FragPos.mzML,Urine_NGS131_FragPos.mzML,11129_NT1D013_JJK_Ur.mzML,11129_NH027_JJK_Ur.mzML,11129_NH020_JJK_Ur.mzML,Urine_StrokeDrugs_53_T10_NEG.mzML,Urine_66_Top10_posneg.mzML,Urine_NGS143_FragPos.mzML,11129_NT1D007_JJK_Ur.mzML,Urine_NGS130_FragPos.mzML,Urine_StrokeDrugs_52_T10_NEG.mzML,11129_NH025_JJK_Ur.mzML,Urine_NGS102_FragPos.mzML,11129_OH022_JJK_Ur.mzML,Urine_NGS085_FragPos.mzML,11129_OH023_JJK_Ur.mzML,Urine_74_Top10_posneg.mzML,11129_OT1D003_JJK_Ur.mzML,11129_NH013_JJK_Ur.mzML,Urine_NGS023_FragPos.mzML,Urine_NGS084_FragPos.mzML,11129_NH004_JJK_Ur.mzML,11129_NH019_JJK_Ur.mzML,11129_NH003_JJK_Ur.mzML,11129_OH004_JJK_Ur.mzML,Urine_19_Top10_posneg.mzML,Urine_NGS063_FragPos.mzML,Urine_NGS089_FragPos.mzML,Urine_NGS101_FragPos.mzML,Urine_88_Top10_posneg.mzML,Urine_NGS005_FragPos.mzML,Urine_NGS062_FragPos.mzML,11129_OH017_JJK_Ur.mzML,Urine_StrokeDrugs_02_T10_POS.mzML,Urine_61_Top10_posneg.mzML,11129_OT1D018_JJK_Ur.mzML,Urine_StrokeDrugs_105_T10_POS.mzML,Urine_StrokeDrugs_57_T10_NEG.mzML,Urine_StrokeDrugs_03_T10_NEG.mzML,Urine_NGS011_FragPos.mzML,11129_NT1D010_JJK_Ur.mzML,Urine_NGS004_FragPos.mzML,Urine_NGS082_FragPos.mzML,11129_NH031_JJK_Ur.mzML,Urine_NGS104_FragPos.mzML,Urine_StrokeDrugs_93_T10_POS.mzML,11129_OH014_JJK_Ur.mzML,Urine_StrokeDrugs_85_T10_NEG.mzML,Urine_StrokeDrugs_93_T10_NEG.mzML,Urine_StrokeDrugs_58_T10_POS.mzML,Urine_NGS132_FragPos.mzML,Urine_StrokeDrugs_03_T10_POS.mzML,Urine_StrokeDrugs_85_T10_POS.mzML,11129_OH005_JJK_Ur.mzML,11129_NH022_JJK_Ur.mzML,Urine_NGS135_FragPos.mzML,Urine_NGS128_FragPos.mzML,11129_NT1D001_JJK_Ur.mzML,Urine_22_Top10_posneg.mzML,Urine_StrokeDrugs_105_T10_NEG.mzML,Urine_StrokeDrugs_38_T10_POS.mzML,Urine_NGS129_FragPos.mzML,Urine_14_Top10_posneg.mzML,Urine_37_Top10_posneg.mzML,Urine_NGS019_FragPos.mzML,Urine_StrokeDrugs_18_T10_POS.mzML,Urine_NGS126_FragPos.mzML,Urine_NGS030_FragPos.mzML,11129_OH018_JJK_Ur.mzML,11129_NT1D015_JJK_Ur.mzML,Urine_NGS079_FragPos.mzML,Urine_StrokeDrugs_18_T10_NEG.mzML,11129_NT1D017_JJK_Ur.mzML,Urine_84_Top10_posneg.mzML,11129_OH011_JJK_Ur.mzML,11129_NH030_JJK_Ur.mzML,11129_NH029_JJK_Ur.mzML,Urine_NGS016_FragPos.mzML,11129_NH012_JJK_Ur.mzML,Urine_NGS081_FragPos.mzML,Urine_95_Top10_posneg.mzML,Urine_90_Top10_posneg.mzML,11129_NT1D003_JJK_Ur.mzML,Urine_StrokeDrugs_58_T10_NEG.mzML,11129_NH026_JJK_Ur.mzML,Urine_StrokeDrugs_02_T10_NEG.mzML,Urine_StrokeDrugs_53_T10_POS.mzML,Urine_NGS037_FragPos.mzML,Urine_76_Top10_posneg.mzML,11129_OT1D014_JJK_Ur.mzML,Urine_StrokeDrugs_80_T10_NEG.mzML,11129_NH002_JJK_Ur.mzML,Urine_NGS098_FragPos.mzML,Urine_NGS071_FragPos.mzML,11129_NT1D016_JJK_Ur.mzML,11129_OT1D009_JJK_Ur.mzML,Urine_NGS074_FragPos.mzML,Urine_StrokeDrugs_28_T10_NEG.mzML,11129_NH028_JJK_Ur.mzML,11129_NH001_JJK_Ur.mzML,Urine_NGS046_FragPos.mzML,11129_NT1D019_JJK_Ur.mzML,11129_OH010_JJK_Ur.mzML,11129_NT1D028_JJK_Ur.mzML,11129_OT1D024_JJK_Ur.mzML,Urine_NGS031_FragPos.mzML,Urine_NGS059_FragPos.mzML,Urine_StrokeDrugs_57_T10_POS.mzML,11129_OT1D016_JJK_Ur.mzML,Urine_NGS133_FragPos.mzML,Urine_StrokeDrugs_38_T10_NEG.mzML,11129_NH015_JJK_Ur.mzML,Urine_NGS077_FragPos.mzML,Urine_NGS114_FragPos.mzML,11129_OH016_JJK_Ur.mzML,11129_NT1D033_JJK_Ur.mzML,11129_NH021_JJK_Ur.mzML,11129_NH033_JJK_Ur.mzML,Urine_NGS013_FragPos.mzML
33094,0,0,1236550,0,0,0,0,1262310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471812,0,0,0,0,0,0,0,0,0,0,2193300,0,0,0,0,0,0,0,802110,876510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897509,0,0,665993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231630,0,1135280,0,3287330,0,0,0,0,0,0,0,0,0,0,0,0,0,1644130,0
3134,0,333946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277589,0,0,0,0,0,0,803765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348042,0,0,0,0,0,0,0,0,0,0,270482,0,0,0,0,0,0,0,0,0,0,0,0,328201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452790,0,0,0,0,0,0,0,0,0,0,0,0
18009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99860.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269479,0,0,0,0,2211820,0,0,140971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347850,0,0,0,0,0,0,0,0,0,421779,0,368781,0,0,720317,0,0,0,0,0,0,0,0,0,0,1548230,0,0,0
16879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616150,0,0,0,0,0,17990420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35647478,0,0,0,0,0,0,0,0,0,9407903,0,0,0,0,2019595,0,0,0,0,0,0,0,969807,0,0,0,0,0,8480660,0,0,0,0,0,0,0,0,0,0,0,0
44160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358762,0,0,0,414384,0,2042430,866551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669420,867680,0,0
34043,0,0,1241830,0,0,0,0,212487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324104,0,0,0,0,0,0,0,0,0,503541,0,0,0,0,0,0,0,0,6536750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946230,0,0,0,0,0,0,0,0,0,82309.5,0,0,0,0,2539846,0,0,0,8806750,0,0,0,0,0,0,0,0,0,0,0,124422,0,0,0
50538,0,0,268072,0,95083.2,0,0,0,0,0,0,0,155644,0,0,0,167459,0,0,0,109868,134824,0,0,0,0,53067.5,0,0,133584,0,135958,0,120386,0,312626,53416.8,0,0,105565,88393.1,189067,117334,0,0,0,0,0,0,0,111103,0,0,127424,0,0,0,0,102646,0,0,182821,0,0,138215,0,0,0,0,0,0,153426,151836,0,0,115098,0,0,0,0,0,0,0,0,0,0,122739,82199.7,0,0,134594,0,95851.3,104506,147898,0,103903,0,0,0,0,0,175587,0,0,0,0,52113.7,0,160681,0,0,91583.3,102423,0,0,81955.8,166163,0,201424,162647,88662.5,0,0,0,0,95657.9,0,0,121159,0,0,167118,135756,140925,0,0
25216,0,347308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7987530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437390,3163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9807420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40085,0,0,0,0,860804,0,0,3977390,0,0,0,0,793538,0,0,0,31785600,0,0,0,6313090,0,10348300,0,0,0,8554150,0,0,2950810,0,3768640,0,0,0,1687700,7972450,0,0,3428230,7035940,15767000,2794730,0,0,0,0,0,0,0,2201010,0,0,4060610,0,0,0,0,3397820,0,0,0,0,0,3801890,0,0,0,0,0,0,0,3781730,0,0,1695430,0,0,0,0,0,0,887989,0,4367400,0,3973260,0,0,0,0,0,1184220,7001210,9851040,0,10301000,0,0,0,4373650,0,8933960,0,0,0,0,1167220,0,3904180,0,0,0,2666730,0,0,4038670,18495600,0,2584440,0,1085250,3332570,0,0,0,0,0,0,9305770,0,0,1309820,3312280,8303710,6698420,0
8952,0,453727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520003,0,0,0,0,0,0,0,0,0,446755,0,0,0,0,0,438327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438677,0,0,0,0,0
7753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2166970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5915450,0,0,0,0,0,0
40758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4254530,0,1347400,0,0,0,1672490,0,0,0,0,0,0,0,0,0,0,0,0,0,2307980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026680,0,0,0,0,0,0,0,0,0,0,3286420,0,0,0,0,0,0,0,0,0,0,1031820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6195010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3636750,0,0,0,0,0,0,0
33687,0,0,3590200,0,0,0,0,0,0,0,0,0,566695,0,0,0,1542730,0,0,0,0,0,0,0,0,0,952849,0,0,0,0,1298930,0,0,0,2325970,0,0,0,0,0,0,1838410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779551,0,0,2504060,0,0,0,0,0,0,0,0,0,1400940,2105470,0,0,1555960,0,0,0,0,0,0,0,0,0,0,696019,0,0,0,0,0,1208360,2961310,1599290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795240,0,0,0,1148440,0,0,0,0,0,0,0,0,0,2341450,0,0,3249480,0,0,0,0,2589460,0,0
39761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50388,0,0,0,0,0,0,0,0,0,0,0,0,137191,0,0,0,82996.2,0,0,0,0,80172.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90282.9,129836,0,0,122232,0,0,0,0,0,99628.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136136,169948,0,0,0,0,0,91929.3,0,132615,0,0,0,0,0,0,0,0,0,0,0,95254.5,0,0,0
40088,0,0,1004240,0,1574080,0,0,694870,0,0,0,0,0,0,0,0,647925,0,0,0,0,997896,760273,0,0,0,666556,0,0,1238850,0,0,0,0,0,850260,0,0,0,0,0,0,650566,0,0,0,0,0,0,0,1163260,0,0,752681,0,0,0,0,908736,0,0,0,0,0,0,0,0,0,0,0,0,854203,2344030,0,0,474129,0,0,0,0,0,0,0,0,0,0,949458,0,0,0,1484970,0,507673,0,1356050,0,1088930,0,0,0,0,0,733207,0,0,0,0,0,0,0,0,0,0,1058360,0,0,707663,0,0,910847,0,618982,836540,0,0,0,603589,0,0,0,0,0,1113540,1328720,0,0,0
45410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008910,0,0,0,0,0,0,0,0,0,5798370,4706830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16846600,0,0,5856980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14570100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44555300,0,0,0,0,0,0,0,0,0,0,0,24061200,0,0,0,0,0,0,0,0,0,27484300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,1454340,0,0,1131390,0,0,0,0,0,0,0,0,0,0,901718,0,0,0,1120730,0,0,0,0,0,0,0,0,0,0,0,907115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688886,0,0,0,0,0,0,0,0,2873000,0,2784663,495815,0,0,0,0,0,0,0,0,0,1088180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766280,0,0,0,0,0,1563120
30662,2781790,2735450,0,1969530,0,0,0,0,0,0,0,0,0,0,2080070,0,0,0,0,2004640,0,0,0,0,0,4760860,0,0,0,0,0,0,0,0,0,0,0,9853580,0,0,0,0,0,0,0,0,1129700,0,2412580,2105800,0,0,0,0,0,0,0,0,0,0,2691370,0,2133180,0,0,0,0,0,0,0,0,0,0,2669290,0,0,0,0,0,0,0,0,1533970,0,4997170,3019620,0,0,2338250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658110,0,0,0,0,0,2339720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4890290,0,0,0,0,5491160
46392,0,0,0,0,0,0,0,204509,0,0,0,0,0,0,0,0,398514,0,0,0,0,6388530,0,0,0,0,619179,0,0,2663168,0,0,0,10184040,0,2258220,2018580,0,0,1484579,0,0,539092,0,0,0,0,0,0,0,2889950,0,0,0,0,0,0,0,0,0,0,0,0,0,7388300,0,0,0,0,0,0,5016090,778134,0,0,826875,0,0,0,0,0,0,0,0,0,0,0,2364370,0,0,0,0,0,0,623263,0,5951910,0,0,0,2114290,0,650812,0,0,0,0,0,0,0,0,0,875339,0,0,0,1312180,0,0,0,6384766,0,1880230,0,0,0,1479000,0,0,0,0,0,15327420,0,0,14443560,0
39232,0,0,0,0,3929450,0,0,0,0,0,0,0,0,0,0,0,3019180,0,0,0,0,0,0,0,0,0,1853450,0,0,0,0,0,0,0,0,0,2153610,0,0,0,1261100,3678960,0,0,0,0,0,0,0,0,1151460,0,0,0,0,0,0,0,0,0,0,0,0,0,4202380,0,0,0,0,0,0,0,0,0,0,1302250,0,0,0,0,0,0,0,0,0,0,1297130,0,0,0,0,0,0,536655,0,0,1605770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474080,0,0,0,5141240,0,0,0,0,3172790,0,0,0,1574990,0,0,0,0,0,4348400,0,0,0,0
22775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4975380,0
44211,0,0,572840,0,0,0,0,567304,0,0,0,0,0,0,0,0,457878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883956,0,0,0,0,0,0,0,0,0,0,686143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95815.4,0,0,0,0,123137,0,527455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2781260,0
39220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704228,0,0,0,0,0,0,0,0,0,0,0,0,148046,0,0,0,0,0,0,0,0,0,0
8749,1954729,997168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28756968,0,0,1198853,0,821598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526664,0,0,0,0,0,0,0,564109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010150,0,0,0,0,821517,0,0,508578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5462512,0,0,0,0,0,0,0,588094,0,0,0,0,0,0,0,0,0,0,0,0,1206008,0,0,0,0,0,0,0,0,0,0,0,4239786,0,0,0,0,0,0
22294,0,0,0,0,0,0,0,13600800,0,0,0,0,1591420,0,0,0,0,0,0,0,53840400,0,0,0,0,0,2027150,0,0,0,0,0,0,4700470,0,0,1243520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4817460,0,0,0,0,0,0,0,0,0,0,136417000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208540,39991800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9397540,0,0,0,38683800,0,0,0,0,0,815227,0,0,17376200,0,0,0,0,0,0,0,0,0,0,0,1150040,3853440,0
48032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134324000,0,0,0,0,0,0,4858810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030070,0,0,0,0,0,0,0,665242,0,0,0,0,0,0,0,0,36936100,0
33980,0,0,1161490,0,1887290,0,0,0,0,0,0,0,1431430,0,0,0,614165,0,0,0,870857,2346280,1320420,0,0,0,1002710,0,0,1126870,0,2897280,0,0,0,1563150,2401030,0,0,2528850,1719740,2086160,1590920,0,0,0,0,0,0,0,1413580,0,0,2287170,0,0,0,0,663307,0,0,1435310,0,0,0,0,0,0,0,0,0,0,1162410,0,0,946373,0,0,0,0,0,1522400,0,0,0,0,1621070,0,0,0,0,0,1959580,1287940,926256,0,2360930,0,0,2012330,623165,0,1260190,0,0,0,0,1174730,0,1096160,0,0,1644870,0,0,0,759838,1608120,0,639807,0,0,1901840,0,0,0,1111450,0,0,2898720,0,0,2396410,0,1208130,1513000,0
33927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346014
